StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Technical_Skills_Score,PlacementStatus,PlacementStatus_encoded
339,8.4,2.0,3,2,87,4.8,Yes,Yes,78,88,88.0,placed,1
340,8.4,0.0,3,2,85,4.6,Yes,Yes,90,79,63.0,notplaced,0
341,8.3,0.0,3,1,88,4.7,Yes,Yes,69,80,88.0,notplaced,0
342,7.2,0.0,2,1,66,3.9,No,No,67,69,78.0,notplaced,0
343,8.6,2.0,3,2,90,4.8,Yes,Yes,77,86,44.0,placed,1
344,7.9,2.0,1,0,73,4.2,No,No,56,71,68.0,notplaced,0
345,6.6,1.0,1,2,81,4.8,Yes,No,68,71,58.0,notplaced,0
346,7.1,1.0,1,1,63,3.6,No,Yes,58,68,90.0,notplaced,0
347,7.8,0.0,3,0,90,4.7,Yes,Yes,72,69,76.0,placed,1
348,6.6,1.0,1,1,81,4.0,No,No,73,72,88.0,notplaced,0
349,6.5,2.0,3,0,79,3.7,Yes,Yes,68,86,47.0,notplaced,0
350,7.5,2.0,1,0,83,4.6,Yes,No,58,81,52.0,notplaced,0
351,7.5,1.0,2,0,70,3.7,No,Yes,55,66,72.0,notplaced,0
352,7.8,0.0,2,2,74,4.6,Yes,Yes,58,60,77.0,notplaced,0
353,6.6,1.0,2,0,71,4.0,No,No,55,68,41.0,placed,1
354,7.4,1.0,2,0,72,4.3,No,Yes,55,62,51.0,notplaced,0
355,7.8,1.0,3,2,77,4.2,Yes,No,77,82,42.0,notplaced,0
356,8.2,2.0,3,2,90,4.8,Yes,Yes,89,84,70.0,placed,1
357,8.9,2.0,3,2,89,4.6,Yes,Yes,71,83,43.0,placed,1
358,8.2,1.0,2,1,90,4.8,Yes,Yes,78,71,68.0,placed,1
359,7.5,1.0,3,0,70,4.2,No,Yes,60,68,67.0,notplaced,0
360,7.7,1.0,2,0,68,3.9,No,Yes,62,63,81.0,notplaced,0
361,8.7,1.0,3,2,90,4.7,Yes,Yes,81,80,95.0,placed,1
362,7.5,1.0,1,1,65,4.4,No,Yes,55,60,88.0,notplaced,0
363,6.6,1.0,1,1,82,3.7,No,Yes,55,60,75.0,placed,1
364,7.4,2.0,3,1,84,4.8,No,Yes,77,68,72.0,placed,1
365,7.5,0.0,3,2,90,4.8,Yes,Yes,82,81,42.0,placed,1
366,8.2,1.0,1,1,79,4.6,No,Yes,55,61,95.0,notplaced,0
367,8.7,1.0,2,0,84,4.4,Yes,Yes,65,88,70.0,placed,1
368,8.0,2.0,3,1,87,4.2,Yes,Yes,75,81,44.0,placed,1
369,8.4,2.0,2,0,76,4.4,Yes,Yes,77,73,84.0,placed,1
370,8.0,2.0,2,2,81,4.5,No,No,69,71,90.0,notplaced,0
371,7.5,1.0,2,2,70,4.7,Yes,Yes,55,70,67.0,notplaced,0
372,6.5,1.0,3,2,90,4.0,Yes,No,85,65,42.0,placed,1
373,7.8,0.0,3,2,73,4.6,Yes,No,82,85,60.0,notplaced,0
374,7.6,1.0,2,0,64,4.5,No,Yes,62,63,61.0,notplaced,0
375,8.7,0.0,3,0,75,3.7,Yes,Yes,62,74,59.0,notplaced,0
376,7.2,1.0,1,0,85,3.5,No,Yes,84,70,45.0,notplaced,0
377,8.1,1.0,3,2,90,4.7,Yes,Yes,70,85,40.0,placed,1
378,7.4,1.0,2,0,77,4.1,Yes,Yes,55,77,49.0,notplaced,0
379,8.2,2.0,2,2,81,4.8,Yes,Yes,78,83,83.0,placed,1
380,8.2,2.0,1,2,90,4.8,Yes,Yes,79,68,64.0,placed,1
381,6.5,1.0,2,1,65,4.0,Yes,Yes,66,69,53.0,notplaced,0
382,7.4,0.0,2,1,73,3.8,No,No,58,70,44.0,notplaced,0
383,7.3,0.0,1,1,80,3.6,No,Yes,62,65,84.0,notplaced,0
384,8.7,0.0,1,1,87,4.1,No,No,72,63,73.0,notplaced,0
385,8.5,2.0,1,3,82,3.6,Yes,Yes,67,81,88.0,notplaced,0
386,8.5,1.0,3,2,74,4.1,No,Yes,76,68,84.0,placed,1
387,7.9,1.0,2,1,76,4.1,Yes,Yes,57,66,49.0,notplaced,0
388,7.4,2.0,3,0,71,4.8,Yes,Yes,86,73,40.0,notplaced,0
389,6.7,1.0,2,0,86,4.4,No,No,76,73,55.0,placed,1
390,8.3,2.0,3,2,82,4.8,Yes,Yes,57,73,79.0,placed,1
391,7.6,1.0,1,0,76,4.3,No,Yes,66,69,62.0,notplaced,0
392,7.5,1.0,2,0,90,4.2,No,Yes,77,64,43.0,placed,1
393,8.9,0.0,3,0,89,4.8,Yes,No,77,78,49.0,placed,1
394,7.3,1.0,1,0,79,4.1,Yes,No,57,64,89.0,notplaced,0
395,8.6,1.0,2,0,86,4.8,Yes,Yes,69,77,94.0,placed,1
396,8.2,2.0,3,2,90,4.8,Yes,Yes,81,84,77.0,placed,1
397,7.7,1.0,1,1,73,4.6,No,No,58,72,58.0,notplaced,0
398,7.9,1.0,3,0,88,4.7,Yes,Yes,87,85,44.0,placed,1
399,7.4,1.0,1,1,87,4.6,No,Yes,68,65,60.0,notplaced,0
400,6.9,0.0,1,0,90,4.5,Yes,Yes,81,80,53.0,placed,1
401,8.0,1.0,3,2,90,4.8,Yes,Yes,81,86,89.0,placed,1
402,7.1,1.0,3,0,81,4.4,Yes,Yes,78,72,79.0,notplaced,0
403,6.9,0.0,1,1,76,3.8,No,No,61,67,42.0,notplaced,0
404,8.5,2.0,3,2,90,4.8,Yes,Yes,80,84,57.0,placed,1
405,6.9,0.0,1,2,76,4.8,Yes,No,78,82,61.0,placed,1
406,7.3,1.0,1,1,77,4.7,Yes,Yes,57,75,66.0,notplaced,0
407,7.8,2.0,3,0,89,4.6,No,Yes,71,68,71.0,notplaced,0
408,8.3,2.0,1,0,81,4.1,Yes,Yes,76,83,52.0,notplaced,0
409,8.6,1.0,3,2,83,4.4,Yes,Yes,71,83,94.0,placed,1
410,8.6,2.0,3,0,87,4.8,No,No,75,66,45.0,notplaced,0
411,8.7,2.0,1,0,90,4.7,Yes,Yes,74,86,58.0,placed,1
412,7.5,1.0,3,2,90,4.2,Yes,Yes,80,72,71.0,placed,1
413,7.8,0.0,1,1,63,4.5,No,No,61,65,89.0,notplaced,0
414,6.5,0.0,1,0,71,3.4,No,Yes,59,67,47.0,notplaced,0
415,7.6,1.0,3,1,73,4.4,No,Yes,55,62,86.0,notplaced,0
416,6.5,1.0,1,1,80,3.8,Yes,Yes,58,65,94.0,notplaced,0
417,8.0,1.0,3,0,75,4.3,No,No,57,66,64.0,notplaced,0
418,8.0,2.0,3,0,86,4.8,Yes,Yes,73,82,52.0,placed,1
419,7.5,1.0,1,0,67,4.2,Yes,Yes,57,70,84.0,placed,1
420,7.8,1.0,3,0,78,4.4,No,Yes,77,70,47.0,placed,1
421,7.3,1.0,1,1,75,3.6,No,Yes,55,66,91.0,notplaced,0
422,7.8,1.0,2,0,82,4.7,Yes,Yes,77,67,53.0,notplaced,0
423,6.5,1.0,1,1,82,3.4,No,No,56,66,66.0,notplaced,0
424,8.1,1.0,3,3,90,4.8,Yes,Yes,69,82,85.0,placed,1
425,7.9,0.0,1,0,85,4.5,Yes,No,76,81,74.0,notplaced,0
426,8.7,1.0,3,0,74,4.6,Yes,Yes,86,83,82.0,placed,1
427,7.1,2.0,2,0,76,4.0,No,Yes,55,69,60.0,placed,1
428,8.9,1.0,3,2,81,4.8,Yes,No,82,81,82.0,placed,1
429,8.3,0.0,3,0,75,4.2,Yes,No,77,69,92.0,notplaced,0
430,8.3,1.0,2,0,90,4.5,Yes,Yes,82,80,53.0,placed,1
431,7.9,2.0,3,2,86,4.7,Yes,Yes,69,82,40.0,placed,1
432,8.1,2.0,3,2,90,4.5,Yes,Yes,78,81,83.0,placed,1
433,7.7,2.0,1,1,64,3.7,No,Yes,77,70,48.0,notplaced,0
434,8.1,2.0,3,2,85,4.5,Yes,Yes,76,88,66.0,placed,1
435,7.8,1.0,3,0,81,4.3,No,No,64,70,46.0,notplaced,0
436,7.2,1.0,1,1,67,3.8,No,No,59,63,95.0,notplaced,0
437,8.4,1.0,1,2,84,4.8,Yes,Yes,82,68,73.0,placed,1
438,8.4,2.0,3,2,90,4.8,Yes,Yes,82,86,69.0,placed,1
439,8.2,1.0,1,0,76,4.2,No,Yes,55,62,55.0,notplaced,0
440,6.5,0.0,1,0,67,4.3,Yes,No,81,63,79.0,placed,1
441,6.5,1.0,1,0,73,4.1,No,Yes,55,66,91.0,notplaced,0
442,8.3,2.0,3,2,90,4.8,Yes,Yes,74,83,51.0,placed,1
443,8.2,0.0,3,2,78,4.5,No,Yes,88,84,89.0,placed,1
444,8.1,1.0,2,2,76,4.5,Yes,Yes,79,81,64.0,placed,1
445,6.5,1.0,1,1,60,3.8,No,No,56,62,95.0,notplaced,0
446,8.2,0.0,3,1,83,4.7,Yes,No,81,87,87.0,notplaced,0
447,7.7,1.0,3,1,75,4.6,Yes,Yes,74,63,65.0,notplaced,0
448,7.7,0.0,3,2,89,4.4,Yes,Yes,82,85,45.0,placed,1
449,6.5,1.0,1,0,80,4.3,Yes,Yes,75,68,40.0,notplaced,0
450,8.3,2.0,3,2,87,4.8,Yes,Yes,74,80,84.0,notplaced,0
451,8.0,1.0,3,0,77,4.1,No,No,82,84,51.0,placed,1
452,8.6,0.0,2,1,90,4.6,Yes,Yes,56,87,95.0,placed,1
453,7.6,0.0,2,0,83,4.2,No,Yes,55,70,72.0,notplaced,0
454,7.0,1.0,1,1,71,4.3,No,Yes,74,64,77.0,notplaced,0
455,7.9,2.0,3,2,90,4.8,Yes,Yes,78,86,74.0,placed,1
456,7.7,1.0,3,2,84,4.6,Yes,Yes,80,83,94.0,placed,1
457,7.4,1.0,3,0,76,4.4,Yes,Yes,58,71,54.0,notplaced,0
458,6.5,1.0,1,1,78,4.1,No,Yes,55,62,54.0,notplaced,0
459,7.4,1.0,2,0,73,4.3,No,Yes,65,68,47.0,notplaced,0
460,7.8,2.0,3,2,84,4.1,Yes,Yes,76,80,82.0,placed,1
461,7.7,1.0,1,0,80,4.8,Yes,Yes,55,61,51.0,notplaced,0
462,7.9,0.0,1,0,60,3.4,No,No,64,59,85.0,notplaced,0
463,7.4,1.0,1,0,79,4.8,No,Yes,72,66,40.0,notplaced,0
464,8.2,2.0,2,1,76,4.6,Yes,Yes,66,65,73.0,notplaced,0
465,7.4,0.0,1,0,78,4.6,No,No,56,69,47.0,notplaced,0
466,6.7,1.0,1,1,66,3.6,No,No,55,67,89.0,notplaced,0
467,6.5,1.0,2,0,84,4.2,Yes,No,74,78,65.0,notplaced,0
468,7.8,0.0,1,1,73,4.8,Yes,Yes,77,88,45.0,placed,1
469,7.2,1.0,2,1,68,4.4,No,No,55,64,47.0,notplaced,0
470,8.1,0.0,2,0,88,4.0,No,Yes,67,84,70.0,placed,1
471,8.2,1.0,2,0,83,4.6,Yes,Yes,66,86,88.0,placed,1
472,8.2,0.0,3,3,90,4.7,Yes,Yes,65,87,64.0,placed,1
473,8.4,2.0,1,2,81,4.7,Yes,Yes,77,82,57.0,notplaced,0
474,7.8,0.0,3,2,77,4.2,Yes,Yes,83,76,41.0,notplaced,0
475,7.3,1.0,2,1,75,4.6,No,Yes,55,75,62.0,notplaced,0
476,7.5,1.0,1,0,67,4.6,No,No,86,62,77.0,notplaced,0
477,8.0,2.0,1,0,74,4.1,No,Yes,80,67,90.0,placed,1
478,7.5,2.0,3,2,90,4.7,Yes,Yes,80,83,52.0,placed,1
479,8.4,2.0,3,1,85,4.7,Yes,Yes,63,78,53.0,placed,1
480,6.6,1.0,1,0,73,3.4,No,No,56,69,54.0,notplaced,0
481,7.6,1.0,1,0,66,3.7,Yes,Yes,65,60,48.0,notplaced,0
482,7.1,1.0,2,0,80,4.3,Yes,Yes,69,65,54.0,notplaced,0
483,7.6,1.0,2,2,69,3.3,No,Yes,64,63,79.0,notplaced,0
484,7.5,1.0,1,2,75,3.5,Yes,Yes,55,64,77.0,notplaced,0
485,6.5,1.0,1,0,74,3.9,No,No,70,67,85.0,notplaced,0
486,6.7,1.0,1,1,73,4.0,No,Yes,62,65,59.0,notplaced,0
487,8.3,1.0,3,1,86,4.8,No,Yes,80,67,57.0,notplaced,0
488,8.6,2.0,1,2,73,4.6,Yes,No,55,82,77.0,notplaced,0
489,6.6,1.0,3,0,70,4.1,Yes,No,78,63,46.0,placed,1
490,8.3,1.0,3,0,82,4.8,Yes,Yes,71,88,49.0,notplaced,0
491,7.6,1.0,2,1,76,3.9,No,No,55,69,68.0,notplaced,0
492,8.3,2.0,3,2,79,4.4,Yes,Yes,74,80,59.0,placed,1
493,8.5,1.0,2,1,70,4.5,Yes,Yes,74,64,43.0,placed,1
494,7.7,1.0,2,0,82,4.3,No,Yes,77,67,51.0,notplaced,0
495,7.4,1.0,1,0,89,4.4,No,Yes,58,73,64.0,notplaced,0
496,8.8,1.0,3,2,88,4.8,Yes,Yes,79,86,87.0,placed,1
497,7.0,1.0,2,0,75,4.6,Yes,Yes,78,67,59.0,notplaced,0
498,7.7,0.0,3,2,86,4.7,No,Yes,79,67,76.0,notplaced,0
499,7.5,0.0,2,0,71,3.4,No,No,55,62,66.0,notplaced,0
500,7.5,1.0,1,1,79,3.6,No,Yes,63,65,59.0,notplaced,0
501,7.8,1.0,1,0,82,4.2,No,Yes,75,71,69.0,notplaced,0
502,6.8,1.0,1,2,74,4.2,Yes,No,77,84,85.0,notplaced,0
503,7.3,0.0,1,0,80,3.5,No,Yes,55,61,85.0,notplaced,0
504,7.2,0.0,2,1,60,3.6,No,No,74,71,40.0,notplaced,0
505,6.7,2.0,0,0,69,3.9,No,Yes,76,71,90.0,notplaced,0
506,7.3,0.0,3,2,77,4.6,Yes,Yes,72,88,50.0,placed,1
507,6.6,2.0,3,1,72,4.6,Yes,No,56,57,84.0,notplaced,0
508,6.9,2.0,1,0,67,4.0,Yes,No,59,61,49.0,notplaced,0
509,8.2,1.0,1,0,79,4.2,No,No,72,69,89.0,notplaced,0
510,6.7,1.0,2,1,80,4.1,No,No,63,59,63.0,notplaced,0
511,7.9,1.0,2,1,63,4.2,No,Yes,56,69,62.0,notplaced,0
512,8.3,2.0,3,2,89,4.7,Yes,Yes,80,88,70.0,placed,1
513,6.8,0.0,2,0,88,4.5,No,Yes,67,63,57.0,notplaced,0
514,7.6,1.0,2,0,88,4.8,No,Yes,57,68,57.0,notplaced,0
515,7.9,2.0,3,2,90,4.8,Yes,Yes,80,84,47.0,notplaced,0
516,6.5,0.0,3,0,81,4.8,Yes,Yes,90,68,54.0,notplaced,0
517,7.3,1.0,1,1,69,4.2,No,No,55,65,92.0,notplaced,0
518,7.7,2.0,3,0,78,4.1,Yes,Yes,70,81,65.0,notplaced,0
519,7.9,1.0,2,2,75,4.6,Yes,Yes,71,85,59.0,notplaced,0
520,7.9,2.0,3,1,82,4.2,Yes,Yes,83,69,92.0,notplaced,0
521,7.5,1.0,1,0,71,3.7,No,Yes,55,61,48.0,notplaced,0
522,7.5,1.0,3,0,86,4.2,Yes,Yes,81,71,62.0,notplaced,0
523,8.2,1.0,1,2,83,4.4,Yes,Yes,64,80,64.0,placed,1
524,8.0,0.0,3,3,90,4.3,Yes,Yes,75,87,90.0,placed,1
525,7.5,1.0,3,1,89,4.2,No,Yes,72,71,63.0,notplaced,0
526,7.8,1.0,1,0,69,4.7,No,No,57,64,65.0,notplaced,0
527,8.1,0.0,2,0,80,4.5,No,Yes,69,83,80.0,notplaced,0
528,8.2,1.0,1,0,70,4.2,No,No,55,62,85.0,notplaced,0
529,8.1,1.0,3,0,88,4.3,No,No,72,85,64.0,notplaced,0
530,8.1,1.0,3,2,90,4.5,Yes,Yes,77,81,71.0,placed,1
531,6.7,1.0,2,1,68,4.6,No,Yes,72,68,49.0,notplaced,0
532,7.7,2.0,1,0,75,4.4,Yes,No,81,82,87.0,notplaced,0
533,7.6,0.0,1,1,73,4.4,No,Yes,70,67,48.0,notplaced,0
534,8.6,2.0,3,2,87,4.8,Yes,Yes,77,82,46.0,placed,1
535,7.5,1.0,2,0,77,4.3,No,No,55,74,94.0,notplaced,0
536,8.4,2.0,2,2,73,4.8,Yes,No,78,82,53.0,placed,1
537,8.1,2.0,3,2,84,4.6,Yes,Yes,78,84,85.0,placed,1
538,6.5,1.0,2,0,78,4.6,No,Yes,62,57,69.0,notplaced,0
539,8.9,2.0,3,2,90,4.8,Yes,Yes,79,87,94.0,placed,1
540,7.5,2.0,2,0,73,4.4,Yes,Yes,86,74,53.0,placed,1
541,8.7,2.0,3,2,90,4.8,Yes,Yes,75,88,71.0,placed,1
542,7.4,2.0,3,2,84,4.8,Yes,Yes,82,80,67.0,notplaced,0
543,7.8,1.0,1,1,66,3.4,No,No,55,69,57.0,placed,1
544,8.3,1.0,3,1,84,4.6,Yes,Yes,75,82,45.0,notplaced,0
545,8.3,1.0,2,2,85,4.6,Yes,Yes,72,88,79.0,placed,1
546,7.6,2.0,3,2,90,4.5,Yes,Yes,75,82,41.0,placed,1
547,6.5,1.0,1,1,74,4.0,No,No,56,73,58.0,notplaced,0
548,7.4,1.0,3,1,75,4.5,Yes,Yes,83,67,89.0,placed,1
549,7.9,1.0,3,0,90,4.6,Yes,Yes,81,79,63.0,placed,1
550,8.4,1.0,1,0,73,4.2,No,Yes,55,69,79.0,notplaced,0
551,7.7,2.0,2,1,74,4.1,No,Yes,55,63,43.0,notplaced,0
552,8.2,1.0,3,1,88,4.8,Yes,Yes,71,82,72.0,notplaced,0
553,7.6,0.0,2,0,81,4.0,No,No,60,60,66.0,notplaced,0
554,6.8,1.0,1,0,67,4.1,No,No,57,61,89.0,notplaced,0
555,8.2,0.0,3,0,76,4.7,Yes,Yes,77,66,65.0,notplaced,0
556,8.3,2.0,3,2,88,4.7,Yes,Yes,70,85,83.0,placed,1
557,7.1,0.0,2,0,67,3.2,No,No,57,57,68.0,notplaced,0
558,6.5,1.0,2,1,60,3.5,No,No,60,65,78.0,notplaced,0
559,8.6,1.0,3,2,90,4.8,Yes,Yes,90,88,42.0,placed,1
560,7.6,2.0,2,0,72,4.3,No,Yes,77,67,61.0,placed,1
561,7.9,2.0,1,1,78,4.1,Yes,Yes,58,76,59.0,notplaced,0
562,7.7,1.0,3,0,82,4.2,Yes,Yes,90,88,67.0,placed,1
563,7.4,1.0,3,2,88,4.8,Yes,Yes,82,85,55.0,placed,1
564,6.5,1.0,3,1,68,4.0,Yes,Yes,86,71,62.0,notplaced,0
565,8.2,1.0,2,1,90,4.7,Yes,Yes,76,80,47.0,placed,1
566,7.6,1.0,2,2,70,4.8,No,Yes,73,84,85.0,placed,1
567,7.3,0.0,2,1,78,4.8,No,Yes,83,72,93.0,notplaced,0
568,8.1,2.0,3,2,90,4.4,Yes,Yes,70,88,72.0,notplaced,0
569,7.5,1.0,1,1,71,4.3,No,No,57,68,52.0,notplaced,0
570,7.4,1.0,3,0,81,4.7,Yes,Yes,76,84,77.0,placed,1
571,7.8,0.0,3,2,90,4.7,Yes,Yes,81,82,84.0,placed,1
572,8.2,2.0,3,2,90,4.8,Yes,Yes,88,82,70.0,placed,1
573,8.4,0.0,3,2,79,4.5,Yes,Yes,75,64,42.0,notplaced,0
574,8.2,2.0,3,2,90,4.7,Yes,Yes,85,80,40.0,placed,1
575,7.6,2.0,1,2,87,4.8,Yes,No,88,62,55.0,notplaced,0
576,8.6,1.0,1,1,88,4.0,No,Yes,80,66,55.0,placed,1
577,6.5,2.0,3,1,84,4.7,Yes,Yes,85,83,81.0,placed,1
578,6.7,0.0,3,2,90,4.8,No,No,55,63,60.0,notplaced,0
579,7.5,1.0,1,0,70,4.5,No,No,55,67,62.0,notplaced,0
580,7.5,1.0,2,0,60,4.0,No,Yes,56,71,78.0,notplaced,0
581,7.5,1.0,1,1,60,4.1,No,No,55,64,45.0,notplaced,0
582,8.7,2.0,3,2,90,4.8,Yes,Yes,77,86,74.0,placed,1
583,7.4,1.0,2,1,71,4.8,No,Yes,63,69,86.0,notplaced,0
584,7.8,0.0,1,1,77,4.1,Yes,Yes,55,70,88.0,notplaced,0
585,8.1,2.0,3,2,90,4.4,Yes,Yes,81,87,56.0,placed,1
586,7.3,1.0,1,0,81,4.4,No,No,55,65,95.0,notplaced,0
587,7.8,2.0,3,0,90,4.8,Yes,Yes,78,83,53.0,placed,1
588,8.0,0.0,0,2,76,4.8,Yes,No,62,64,74.0,placed,1
589,7.5,1.0,3,1,90,4.8,Yes,Yes,74,85,93.0,placed,1
590,7.8,1.0,2,0,81,3.9,No,No,63,71,91.0,notplaced,0
591,6.5,0.0,3,0,68,4.2,Yes,No,64,62,41.0,placed,1
592,7.9,0.0,1,0,66,4.1,No,No,72,84,49.0,notplaced,0
593,7.7,0.0,3,1,80,4.3,No,No,55,71,40.0,notplaced,0
594,8.0,1.0,3,0,87,4.3,Yes,Yes,79,67,64.0,notplaced,0
595,7.8,1.0,1,0,85,4.5,Yes,Yes,70,65,48.0,notplaced,0
596,8.5,2.0,3,2,90,4.8,Yes,Yes,80,84,67.0,placed,1
597,8.4,1.0,3,2,90,4.6,Yes,Yes,82,88,71.0,placed,1
598,7.4,2.0,1,1,81,4.0,Yes,No,76,66,45.0,placed,1
599,7.0,1.0,3,0,82,4.6,No,Yes,71,72,95.0,notplaced,0
600,7.6,1.0,2,1,85,4.6,No,No,90,79,69.0,notplaced,0
601,6.8,1.0,1,1,75,3.8,No,Yes,60,67,83.0,notplaced,0
602,7.5,0.0,2,1,63,3.5,No,Yes,75,66,44.0,notplaced,0
603,8.5,2.0,3,0,89,4.8,Yes,Yes,79,80,40.0,placed,1
604,6.9,1.0,2,1,70,4.4,Yes,Yes,55,66,87.0,notplaced,0
605,8.2,0.0,1,0,73,4.8,Yes,Yes,55,66,56.0,placed,1
606,6.5,0.0,3,2,85,4.7,Yes,No,65,81,41.0,placed,1
607,7.7,1.0,2,2,76,4.1,Yes,Yes,66,78,82.0,notplaced,0
608,7.7,1.0,1,1,78,4.2,Yes,Yes,66,67,41.0,notplaced,0
609,6.8,1.0,1,0,74,3.8,No,Yes,62,67,79.0,notplaced,0
610,8.3,1.0,3,0,78,4.7,Yes,Yes,76,82,54.0,notplaced,0
611,7.6,2.0,1,1,89,3.9,No,Yes,55,67,74.0,notplaced,0
612,7.4,0.0,3,0,78,4.4,Yes,Yes,70,81,48.0,placed,1
613,8.1,2.0,3,2,90,4.8,Yes,Yes,76,84,49.0,placed,1
614,7.7,0.0,1,1,67,4.2,Yes,No,64,64,63.0,notplaced,0
615,6.5,2.0,3,2,84,4.0,Yes,No,74,83,72.0,notplaced,0
616,8.0,2.0,3,2,90,4.8,Yes,Yes,75,88,55.0,placed,1
617,6.9,1.0,1,1,74,4.3,No,Yes,57,57,73.0,notplaced,0
618,8.5,2.0,2,0,79,4.8,Yes,No,55,64,75.0,notplaced,0
619,6.5,1.0,1,0,84,4.5,Yes,Yes,55,84,53.0,notplaced,0
620,7.7,1.0,1,0,73,3.9,No,Yes,59,67,67.0,placed,1
621,7.4,1.0,2,1,90,4.8,Yes,Yes,73,67,56.0,placed,1
622,6.7,1.0,1,1,68,4.3,No,No,55,60,68.0,notplaced,0
623,8.3,1.0,2,2,88,4.4,Yes,Yes,78,86,80.0,placed,1
624,7.6,0.0,1,1,70,4.0,No,No,69,69,87.0,notplaced,0
625,8.4,1.0,1,0,72,3.9,Yes,No,60,82,70.0,notplaced,0
626,7.1,1.0,2,1,73,4.3,No,Yes,59,69,47.0,notplaced,0
627,7.4,1.0,1,2,80,4.3,Yes,Yes,55,66,54.0,notplaced,0
628,7.5,1.0,2,1,90,4.3,Yes,Yes,59,84,51.0,placed,1
629,8.3,2.0,3,0,90,4.8,Yes,Yes,78,83,65.0,placed,1
630,8.3,2.0,3,2,85,4.7,Yes,Yes,76,87,77.0,placed,1
631,7.6,1.0,2,1,74,4.6,No,Yes,74,85,72.0,placed,1
632,7.5,1.0,2,0,80,3.6,No,No,57,69,46.0,notplaced,0
633,8.6,2.0,2,2,88,4.8,Yes,No,83,77,57.0,placed,1
634,6.6,1.0,2,1,81,3.4,Yes,Yes,81,85,84.0,placed,1
635,8.6,2.0,3,2,87,4.4,Yes,Yes,69,86,50.0,placed,1
636,7.4,1.0,1,1,69,3.8,No,Yes,55,64,90.0,placed,1
637,7.7,1.0,2,0,81,4.4,Yes,Yes,55,82,53.0,placed,1
638,7.5,1.0,1,0,79,4.5,No,No,56,74,81.0,notplaced,0
639,7.4,1.0,2,0,68,4.3,No,Yes,56,67,79.0,notplaced,0
640,8.5,1.0,1,2,83,4.3,Yes,Yes,89,86,49.0,placed,1
641,6.5,1.0,1,1,81,4.6,No,No,56,73,43.0,notplaced,0
642,7.9,1.0,1,1,66,4.5,No,No,74,69,69.0,notplaced,0
643,6.6,0.0,1,1,72,3.4,No,No,83,65,59.0,notplaced,0
644,8.3,2.0,3,2,90,4.8,Yes,No,69,80,85.0,placed,1
645,8.5,2.0,3,2,88,4.6,Yes,Yes,85,84,68.0,placed,1
646,7.4,1.0,2,1,79,4.7,Yes,Yes,59,67,88.0,notplaced,0
647,7.9,2.0,3,2,90,4.6,Yes,Yes,82,87,76.0,placed,1
648,8.3,1.0,3,0,84,4.6,Yes,Yes,72,83,65.0,notplaced,0
649,7.6,1.0,2,0,79,4.3,Yes,Yes,79,69,87.0,placed,1
650,7.6,0.0,1,2,74,4.6,Yes,Yes,76,67,70.0,placed,1
651,8.1,1.0,3,0,90,4.8,Yes,Yes,83,83,83.0,notplaced,0
652,6.5,1.0,1,1,71,4.2,No,No,58,71,75.0,notplaced,0
653,6.8,0.0,3,2,89,4.8,Yes,Yes,78,69,86.0,placed,1
654,7.3,1.0,1,0,84,4.3,No,No,61,74,80.0,notplaced,0
655,8.2,2.0,3,1,90,4.8,Yes,Yes,82,77,75.0,placed,1
656,7.6,0.0,3,2,85,3.8,Yes,No,79,83,76.0,notplaced,0
657,7.4,1.0,3,0,88,4.2,Yes,Yes,55,74,72.0,notplaced,0
658,6.5,0.0,1,0,77,4.1,No,No,55,67,52.0,notplaced,0
659,8.2,1.0,2,3,85,4.5,Yes,Yes,69,82,92.0,notplaced,0
660,8.4,0.0,3,2,87,4.0,Yes,No,79,80,88.0,placed,1
661,7.4,1.0,1,1,73,3.7,No,No,55,63,52.0,notplaced,0
662,7.3,1.0,1,0,90,4.6,Yes,No,76,62,82.0,notplaced,0
663,8.4,1.0,2,1,85,4.8,Yes,Yes,55,66,44.0,placed,1
664,7.8,0.0,3,2,90,4.8,Yes,Yes,64,88,69.0,notplaced,0
665,8.5,0.0,3,1,83,4.0,Yes,Yes,59,82,76.0,notplaced,0
666,8.1,2.0,3,2,90,4.8,Yes,Yes,79,83,51.0,placed,1
667,8.7,2.0,3,2,87,4.8,Yes,Yes,55,84,54.0,placed,1
668,6.9,0.0,1,0,79,3.6,No,No,61,67,66.0,notplaced,0
669,8.3,2.0,3,2,90,4.8,Yes,Yes,71,84,50.0,placed,1
670,7.6,1.0,1,0,76,4.0,No,Yes,75,70,61.0,placed,1
671,7.3,1.0,1,1,88,4.1,No,No,55,68,63.0,notplaced,0
672,7.3,1.0,1,0,71,4.6,Yes,Yes,75,67,93.0,notplaced,0
673,8.8,1.0,3,2,83,4.8,Yes,Yes,72,84,65.0,placed,1
674,6.7,1.0,1,0,82,3.9,No,Yes,66,66,68.0,placed,1
675,8.3,2.0,3,2,90,4.6,Yes,Yes,80,83,84.0,placed,1
676,8.2,1.0,3,2,85,4.8,Yes,Yes,55,82,73.0,notplaced,0
677,7.6,1.0,3,1,68,4.6,Yes,Yes,72,83,75.0,placed,1
678,7.3,1.0,1,0,72,3.9,Yes,No,70,59,81.0,notplaced,0
